120.58,13154,385.999992,
120.62,13151,385.999992,
120.65,13147,385.999992,
120.68,13144,385.999992,
120.72,13140,385.999992,
120.75,13137,384.999984,
120.78,13133,384.999984,
120.82,13130,384.999984,
120.85,13127,384.999984,
120.88,13123,384.999984,
120.92,13120,384.999984,
120.95,13116,384.999984,
120.98,13112,384.999984,
121.02,13109,384.999984,
121.05,13105,384.000012,
121.08,13101,384.000012,
121.12,13097,384.000012,
121.15,13094,384.000012,
121.18,13090,383.000004,
121.22,13086,383.000004,
121.25,13082,383.000004,
121.28,13079,383.000004,
121.32,13075,381.999996,
121.35,13071,381.999996,
121.38,13067,381.999996,
121.42,13064,380.999988,
121.45,13060,380.999988,
121.48,13056,380.999988,
121.52,13052,380.999988,
121.55,13049,380.000016,
121.58,13045,380.000016,
121.62,13041,380.000016,
121.65,13037,380.000016,
121.68,13034,379.000008,
121.72,13030,379.000008,
121.75,13026,379.000008,
121.78,13022,379.000008,
121.82,13019,378,
121.85,13015,378,
121.88,13011,378,
121.92,13007,376.999992,
121.95,13004,376.999992,
121.98,13000,376.999992,
122.02,12997,376.999992,
122.05,12993,376.999992,
122.08,12989,375.999984,
122.12,12986,375.999984,
122.15,12982,375.999984,
122.18,12979,375.999984,
122.22,12975,375.999984,
122.25,12972,375.999984,
122.28,12968,375.999984,
122.32,12965,375.000012,
122.35,12961,375.000012,
122.38,12958,375.000012,
122.42,12954,375.000012,
122.45,12951,375.000012,
122.48,12947,375.000012,
122.52,12944,374.000004,
122.55,12940,374.000004,
122.58,12937,374.000004,
122.62,12933,374.000004,
122.65,12930,374.000004,
122.68,12926,374.000004,
122.72,12923,372.999996,
122.75,12919,372.999996,
122.78,12916,372.999996,
122.82,12912,372.999996,
122.85,12909,372.999996,
122.88,12905,372.999996,
122.92,12902,371.999988,
122.95,12898,371.999988,
122.98,12894,371.999988,
123.02,12891,371.999988,
123.05,12887,371.999988,
123.08,12884,371.999988,
123.12,12880,371.999988,
123.15,12877,371.999988,
123.18,12873,371.999988,
123.22,12870,371.999988,
123.25,12866,371.999988,
123.29,12863,371.999988,
123.32,12859,371.999988,
123.35,12856,371.999988,
123.39,12852,371.999988,
123.42,12849,371.999988,
123.45,12845,371.999988,
123.49,12842,371.999988,
123.52,12838,371.999988,
123.55,12835,371.999988,
123.59,12831,371.999988,
123.62,12828,371.999988,
123.65,12824,371.999988,
123.69,12821,371.999988,
123.72,12817,371.999988,
123.75,12814,371.999988,
123.79,12810,371.999988,
123.82,12806,371.999988,
123.85,12803,371.999988,
123.89,12799,371.999988,
123.92,12796,371.999988,
123.95,12792,371.999988,
123.99,12789,371.999988,
124.02,12786,371.999988,
124.05,12783,371.999988,
124.09,12780,371.999988,
124.12,12777,371.999988,
124.15,12774,371.999988,
124.19,12771,371.999988,
124.22,12768,371.999988,
124.25,12765,371.999988,
124.29,12762,371.999988,
124.32,12759,371.999988,
124.35,12756,371.999988,
124.39,12753,371.999988,
124.42,12750,371.999988,
124.45,12747,371.999988,
124.49,12743,371.999988,
124.52,12740,371.999988,
124.55,12737,371.999988,
124.59,12734,371.999988,
124.62,12731,371.999988,
124.65,12728,371.999988,
124.69,12725,371.999988,
124.72,12722,371.999988,
124.75,12719,371.999988,
124.79,12716,371.999988,
124.82,12713,371.999988,
124.85,12710,371.999988,
124.89,12707,371.999988,
124.92,12704,371.999988,
124.95,12701,371.999988,
125.02,12693,371.999988,
125.09,12686,371.999988,
125.12,12682,372.999996,
125.15,12678,372.999996,
125.19,12675,372.999996,
125.22,12671,372.999996,
125.25,12667,372.999996,
125.29,12663,372.999996,
125.32,12660,372.999996,
125.35,12656,372.999996,
125.39,12652,372.999996,
125.42,12648,372.999996,
125.45,12645,372.999996,
125.49,12641,372.999996,
125.52,12637,372.999996,
125.55,12633,372.999996,
125.59,12630,372.999996,
125.62,12626,372.999996,
125.65,12622,372.999996,
125.69,12618,372.999996,
125.72,12615,372.999996,
125.75,12611,374.000004,
125.79,12607,374.000004,
125.82,12603,374.000004,
125.85,12600,374.000004,
125.89,12596,374.000004,
125.92,12592,374.000004,
125.95,12588,374.000004,
125.99,12585,374.000004,
126.02,12581,374.000004,
126.05,12578,374.000004,
126.09,12574,374.000004,
126.12,12571,374.000004,
126.15,12567,374.000004,
126.19,12564,374.000004,
126.22,12561,374.000004,
126.25,12557,374.000004,
126.29,12554,374.000004,
126.32,12550,374.000004,
126.35,12547,374.000004,
126.39,12543,375.000012,
126.42,12540,375.000012,
126.45,12536,375.000012,
126.49,12533,375.000012,
126.52,12529,375.000012,
126.55,12526,375.000012,
126.59,12522,375.000012,
126.62,12519,375.000012,
126.66,12515,375.000012,
126.69,12512,375.000012,
126.72,12509,375.000012,
126.76,12505,375.000012,
126.79,12502,375.000012,
126.82,12498,375.000012,
126.86,12495,375.000012,
126.89,12491,375.000012,
126.96,12484,375.000012,
126.99,12481,375.000012,
127.02,12477,375.000012,
127.06,12473,375.000012,
127.09,12470,375.000012,
127.12,12466,375.000012,
127.16,12463,375.000012,
127.19,12459,375.000012,
127.22,12455,375.000012,
127.26,12452,375.000012,
127.29,12448,375.000012,
127.32,12445,375.000012,
127.36,12441,375.000012,
127.39,12437,375.000012,
127.42,12434,375.000012,
127.46,12430,375.000012,
127.49,12427,375.000012,
127.52,12423,375.000012,
127.56,12419,375.000012,
127.59,12416,375.000012,
127.62,12412,375.000012,
127.66,12409,375.000012,
127.69,12405,375.000012,
127.72,12401,375.000012,
127.76,12398,375.000012,
127.79,12394,375.000012,
127.82,12391,375.000012,
127.86,12387,375.000012,
127.89,12383,375.000012,
127.92,12380,375.000012,
127.96,12376,375.000012,
127.99,12373,375.000012,
128.06,12366,375.000012,
128.09,12363,375.000012,
128.12,12360,375.000012,
128.16,12357,375.000012,
128.19,12353,375.000012,
128.22,12350,375.000012,
128.26,12347,375.000012,
128.29,12344,375.000012,
128.32,12340,375.000012,
128.36,12337,375.000012,
128.42,12331,375.000012,
128.46,12327,375.000012,
128.49,12324,375.000012,
128.52,12321,375.000012,
128.56,12318,375.000012,
128.59,12314,375.000012,
128.62,12311,375.000012,
128.66,12308,375.000012,
128.69,12305,375.000012,
128.72,12301,375.000012,
128.76,12298,375.000012,
128.79,12295,375.000012,
128.82,12292,375.000012,
128.86,12288,375.000012,
128.89,12285,375.000012,
128.92,12282,375.000012,
128.96,12279,375.000012,
128.99,12275,375.000012,
129.02,12272,375.000012,
129.06,12268,375.000012,
129.09,12265,375.000012,
129.12,12261,375.000012,
129.16,12258,375.000012,
129.19,12254,375.000012,
129.22,12251,375.000012,
129.26,12247,375.000012,
129.29,12244,375.000012,
129.32,12240,375.000012,
129.36,12237,375.000012,
129.39,12233,375.000012,
129.42,12230,375.000012,
129.46,12226,375.000012,
129.49,12223,375.000012,
129.52,12219,375.000012,
129.56,12216,375.000012,
129.59,12213,375.000012,
129.62,12209,375.000012,
129.66,12206,375.000012,
129.69,12202,375.000012,
129.72,12199,375.000012,
129.76,12195,375.000012,
129.79,12192,375.000012,
129.82,12188,375.000012,
129.86,12185,375.000012,
129.89,12181,375.000012,
129.93,12178,375.000012,
129.96,12174,375.000012,
129.99,12171,375.000012,
130.03,12167,375.000012,
130.06,12163,375.000012,
130.09,12159,375.000012,
130.13,12155,375.000012,
130.16,12152,375.000012,
130.19,12148,375.000012,
130.23,12144,375.000012,
130.26,12140,375.000012,
130.29,12137,375.000012,
130.33,12133,375.000012,
130.36,12129,375.000012,
130.39,12125,375.000012,
130.43,12122,375.000012,
130.46,12118,375.000012,
130.49,12114,375.000012,
130.53,12110,375.000012,
130.56,12107,375.000012,
130.59,12103,374.000004,
130.63,12099,374.000004,
130.66,12095,374.000004,
130.69,12091,374.000004,
130.73,12088,374.000004,
130.76,12084,374.000004,
130.79,12080,374.000004,
130.83,12076,374.000004,
130.86,12073,374.000004,
130.89,12069,374.000004,
130.93,12065,374.000004,
130.96,12061,374.000004,
130.99,12058,374.000004,
131.03,12055,374.000004,
131.06,12051,374.000004,
131.09,12048,374.000004,
131.13,12045,374.000004,
131.16,12041,374.000004,
131.19,12038,372.999996,
131.23,12035,372.999996,
131.26,12031,372.999996,
131.29,12028,372.999996,
131.33,12025,372.999996,
131.36,12021,372.999996,
131.39,12018,372.999996,
131.43,12015,372.999996,
131.46,12011,372.999996,
131.49,12008,372.999996,
131.53,12004,372.999996,
131.56,12001,372.999996,
131.59,11998,372.999996,
131.63,11994,372.999996,
131.66,11991,372.999996,
131.69,11988,372.999996,
131.73,11984,372.999996,
131.76,11981,372.999996,
131.79,11978,372.999996,
131.83,11974,371.999988,
131.86,11971,371.999988,
131.89,11968,371.999988,
131.93,11964,371.999988,
131.96,11961,371.999988,
131.99,11958,371.999988,
132.03,11954,371.999988,
132.06,11951,371.999988,
132.09,11948,371.999988,
132.13,11945,372.999996,
132.16,11941,372.999996,
132.19,11938,372.999996,
132.23,11935,372.999996,
132.26,11931,372.999996,
132.29,11928,372.999996,
132.33,11925,372.999996,
132.36,11921,372.999996,
132.39,11918,372.999996,
132.43,11915,372.999996,
132.46,11912,372.999996,
132.49,11908,372.999996,
132.53,11905,372.999996,
132.56,11902,372.999996,
132.59,11898,372.999996,
132.63,11895,372.999996,
132.66,11892,372.999996,
132.69,11888,372.999996,
132.73,11885,372.999996,
132.76,11882,374.000004,
132.79,11879,374.000004,
132.83,11875,374.000004,
132.86,11872,374.000004,
132.89,11869,374.000004,
132.93,11865,374.000004,
132.96,11862,374.000004,
132.99,11859,374.000004,
133.03,11855,374.000004,
133.06,11852,374.000004,
133.09,11848,374.000004,
133.13,11845,374.000004,
133.16,11841,374.000004,
133.19,11838,372.999996,
133.23,11834,372.999996,
133.26,11831,372.999996,
133.3,11828,372.999996,
133.33,11824,372.999996,
133.36,11821,372.999996,
133.4,11817,372.999996,
133.43,11814,372.999996,
133.46,11810,372.999996,
133.5,11807,372.999996,
133.53,11803,372.999996,
133.56,11800,372.999996,
133.6,11796,372.999996,
133.63,11793,372.999996,
133.66,11790,372.999996,
133.7,11786,372.999996,
133.73,11783,372.999996,
133.76,11779,372.999996,
133.8,11776,372.999996,
133.83,11772,371.999988,
133.86,11769,371.999988,
133.9,11765,371.999988,
133.93,11762,371.999988,
133.96,11758,371.999988,
134,11755,371.999988,
134.03,11751,371.999988,
134.06,11748,371.999988,
134.1,11744,371.999988,
134.13,11741,371.999988,
134.16,11737,371.999988,
134.2,11734,371.999988,
134.23,11730,371.000016,
134.26,11727,371.000016,
134.3,11723,371.000016,
134.33,11719,371.000016,
134.36,11716,371.000016,
134.4,11712,371.000016,
134.43,11709,371.000016,
134.46,11705,371.000016,
134.5,11702,371.000016,
134.53,11698,370.000008,
134.56,11695,370.000008,
134.6,11691,370.000008,
134.63,11688,370.000008,
134.66,11684,370.000008,
134.7,11681,370.000008,
134.73,11677,370.000008,
134.76,11673,370.000008,
134.8,11670,370.000008,
134.83,11666,369,
134.86,11663,369,
134.9,11659,369,
134.93,11656,369,
134.96,11652,369,
135,11649,369,
135.06,11642,369,
135.1,11639,369,
135.13,11636,369,
135.16,11633,369,
135.2,11629,369,
135.23,11626,369,
135.26,11623,369,
135.3,11620,367.999992,
135.33,11616,367.999992,
135.36,11613,367.999992,
135.4,11610,367.999992,
135.43,11607,367.999992,
135.46,11603,367.999992,
135.5,11600,367.999992,
135.53,11597,367.999992,
135.56,11594,367.999992,
135.6,11590,367.999992,
135.63,11587,367.999992,
135.66,11584,367.999992,
135.7,11581,367.999992,
135.73,11577,367.999992,
135.76,11574,367.999992,
135.8,11571,367.999992,
135.83,11568,367.999992,
135.86,11564,367.999992,
135.9,11561,367.999992,
135.96,11555,366.999984,
136,11551,366.999984,
136.03,11548,366.999984,
136.06,11544,366.999984,
136.1,11541,366.999984,
136.13,11537,366.999984,
136.16,11534,366.999984,
136.2,11530,366.999984,
136.23,11527,366.999984,
136.26,11523,366.999984,
136.3,11520,366.999984,
136.33,11516,366.999984,
136.36,11513,366.999984,
136.4,11509,366.999984,
136.43,11506,366.999984,
136.46,11502,366.999984,
136.5,11499,366.999984,
136.53,11495,366.999984,
136.56,11492,366.000012,
136.6,11488,366.000012,
136.63,11485,366.000012,
136.67,11481,366.000012,
136.7,11478,366.000012,
136.73,11474,366.000012,
136.77,11471,366.000012,
136.8,11467,366.000012,
136.83,11464,366.000012,
136.9,11457,366.000012,
136.93,11453,366.000012,
136.97,11450,366.000012,
137,11446,366.000012,
137.03,11443,366.000012,
137.07,11440,365.000004,
137.1,11437,365.000004,
137.13,11434,365.000004,
137.17,11430,365.000004,
137.2,11427,365.000004,
137.23,11424,365.000004,
137.27,11421,365.000004,
137.3,11418,365.000004,
137.33,11414,365.000004,
137.37,11411,365.000004,
137.4,11408,363.999996,
137.43,11405,363.999996,
137.47,11402,363.999996,
137.5,11398,363.999996,
137.53,11395,363.999996,
137.57,11392,363.999996,
137.6,11389,363.999996,
137.63,11386,363.999996,
137.67,11382,363.999996,
137.7,11379,362.999988,
137.73,11376,362.999988,
137.77,11373,362.999988,
137.8,11370,362.999988,
137.83,11366,362.999988,
137.87,11363,362.999988,
137.9,11360,362.999988,
137.93,11357,362.999988,
137.97,11353,362.999988,
138,11350,362.000016,
138.03,11346,362.000016,
138.07,11343,362.000016,
138.1,11339,362.000016,
138.13,11335,362.000016,
138.17,11332,362.000016,
138.2,11328,362.000016,
138.23,11324,362.000016,
138.27,11321,362.000016,
138.3,11317,362.000016,
138.33,11314,361.000008,
138.37,11310,361.000008,
138.4,11306,361.000008,
138.43,11303,361.000008,
138.47,11299,361.000008,
138.5,11295,361.000008,
138.53,11292,361.000008,
138.57,11288,361.000008,
138.6,11285,361.000008,
138.63,11281,360,
138.67,11277,360,
138.7,11274,360,
138.77,11266,360,
138.8,11263,360,
138.83,11259,360,
138.87,11255,360,
138.9,11252,360,
138.97,11245,358.999992,
139,11241,358.999992,
139.03,11238,358.999992,
139.07,11235,358.999992,
139.1,11232,358.999992,
139.13,11229,358.999992,
139.17,11226,358.999992,
139.2,11223,358.999992,
139.23,11219,358.999992,
139.27,11216,358.999992,
139.3,11213,358.999992,
139.33,11210,358.999992,
139.37,11207,358.999992,
139.4,11204,358.999992,
139.43,11200,358.999992,
139.47,11197,358.999992,
139.5,11194,358.999992,
139.53,11191,358.999992,
139.57,11188,358.999992,
139.6,11185,358.999992,
139.63,11181,358.999992,
139.67,11178,358.999992,
139.7,11175,358.999992,
139.73,11172,358.999992,
139.77,11169,358.999992,
139.8,11166,358.999992,
139.83,11162,358.999992,
139.87,11159,358.999992,
139.9,11156,358.999992,
139.94,11153,358.999992,
139.97,11150,358.999992,
140,11146,358.999992,
140.04,11143,358.999992,
140.07,11139,358.999992,
140.1,11136,358.999992,
140.14,11132,358.999992,
140.17,11129,358.999992,
140.2,11125,358.999992,
140.24,11122,358.999992,
140.27,11118,358.999992,
140.3,11115,358.999992,
140.34,11111,358.999992,
140.37,11108,358.999992,
140.4,11104,358.999992,
140.44,11101,358.999992,
140.47,11097,358.999992,
140.5,11094,358.999992,
140.54,11090,357.999984,
140.57,11087,357.999984,
140.6,11083,357.999984,
140.64,11080,357.999984,
140.67,11076,357.999984,
140.7,11073,357.999984,
140.74,11069,357.999984,
140.77,11066,357.999984,
140.8,11062,357.999984,
140.84,11059,357.999984,
140.87,11055,357.999984,
140.9,11052,357.999984,
140.94,11048,357.999984,
140.97,11045,357.999984,
141,11042,357.999984,
141.04,11039,357.999984,
141.07,11035,357.999984,
141.1,11032,357.999984,
141.14,11029,357.999984,
141.17,11026,357.999984,
141.2,11023,357.999984,
141.24,11020,357.999984,
141.27,11016,357.999984,
141.3,11013,357.999984,
141.34,11010,357.999984,
141.37,11007,357.999984,
141.4,11004,357.999984,
141.47,10998,357.999984,
141.5,10994,357.999984,
141.54,10991,357.999984,
141.57,10988,357.999984,
141.6,10985,357.999984,
141.64,10982,357.999984,
141.67,10979,357.999984,
141.7,10975,357.999984,
141.74,10972,357.999984,
141.77,10969,357.999984,
141.8,10966,357.999984,
141.84,10963,357.999984,
141.87,10960,357.999984,
141.9,10957,357.999984,
141.94,10953,357.999984,
141.97,10950,357.999984,
142,10947,357.999984,
142.04,10944,357.999984,
142.07,10941,357.999984,
142.1,10937,357.999984,
142.14,10934,357.999984,
142.17,10931,357.999984,
142.2,10928,357.999984,
142.24,10925,357.999984,
142.27,10921,357.999984,
142.3,10918,357.999984,
142.34,10915,357.999984,
142.37,10912,357.999984,
142.4,10908,357.999984,
142.44,10905,358.999992,
142.47,10902,358.999992,
142.5,10899,358.999992,
142.54,10896,358.999992,
142.57,10892,358.999992,
142.6,10889,358.999992,
142.64,10886,358.999992,
142.67,10883,358.999992,
142.7,10880,358.999992,
142.74,10876,358.999992,
142.77,10873,358.999992,
142.8,10870,358.999992,
142.84,10867,358.999992,
142.87,10863,358.999992,
142.9,10860,358.999992,
142.94,10857,358.999992,
142.97,10854,358.999992,
143,10850,360,
143.04,10846,360,
143.07,10842,360,
143.1,10839,360,
143.14,10835,360,
143.17,10831,360,
143.2,10827,361.000008,
143.24,10824,361.000008,
143.27,10820,361.000008,
143.31,10816,361.000008,
143.34,10812,361.000008,
143.37,10809,361.000008,
143.41,10805,362.000016,
143.44,10801,362.000016,
143.47,10797,362.000016,
143.51,10794,362.000016,
143.54,10790,362.000016,
143.57,10786,362.000016,
143.61,10782,362.000016,
143.64,10779,362.999988,
143.67,10775,362.999988,
143.71,10771,362.999988,
143.74,10767,362.999988,
143.77,10764,362.999988,
143.81,10760,362.999988,
143.84,10756,363.999996,
143.87,10752,363.999996,
143.91,10749,363.999996,
143.94,10745,363.999996,
143.97,10741,363.999996,
144.01,10738,363.999996,
144.04,10735,363.999996,
144.07,10732,362.999988,
144.11,10728,362.999988,
144.14,10725,362.999988,
144.17,10722,362.999988,
144.21,10719,362.000016,
144.24,10715,362.000016,
144.27,10712,362.000016,
144.31,10709,361.000008,
144.34,10706,361.000008,
144.37,10702,361.000008,
144.41,10699,361.000008,
144.44,10696,360,
144.47,10693,360,
144.51,10689,360,
144.54,10686,360,
144.57,10683,358.999992,
144.61,10680,358.999992,
144.64,10677,358.999992,
144.67,10673,357.999984,
144.71,10670,357.999984,
144.74,10667,357.999984,
144.77,10664,357.999984,
144.81,10660,357.000012,
144.84,10657,357.000012,
144.87,10654,357.000012,
144.91,10651,357.000012,
144.94,10647,356.000004,
144.97,10644,356.000004,
145.01,10641,356.000004,
145.04,10638,356.000004,
145.07,10635,356.000004,
145.01,10632,356.000004,
145.14,10629,356.000004,
145.17,10626,356.000004,
145.21,10623,356.000004,
145.24,10620,356.000004,
145.27,10617,356.000004,
145.31,10614,356.000004,
145.34,10611,356.000004,
145.37,10608,356.000004,
145.41,10605,356.000004,
145.44,10602,356.000004,
145.47,10599,356.000004,
145.51,10596,356.000004,
145.54,10593,356.000004,
145.57,10590,356.000004,
145.61,10587,356.000004,
145.64,10584,356.000004,
145.67,10581,356.000004,
145.71,10578,356.000004,
145.74,10575,356.000004,
145.77,10572,356.000004,
145.81,10569,356.000004,
145.84,10565,356.000004,
145.87,10562,356.000004,
145.91,10559,356.000004,
145.94,10556,356.000004,
145.97,10553,356.000004,
146.01,10550,356.000004,
146.04,10546,356.000004,
146.07,10543,356.000004,
146.11,10540,354.999996,
146.14,10536,354.999996,
146.17,10533,354.999996,
146.21,10530,354.999996,
146.24,10526,354.999996,
146.27,10523,354.999996,
146.31,10519,353.999988,
146.34,10516,353.999988,
146.37,10513,353.999988,
146.41,10509,353.999988,
146.44,10506,353.999988,
146.47,10502,353.999988,
146.51,10499,353.999988,
146.54,10496,353.000016,
146.57,10492,353.000016,
146.61,10489,353.000016,
146.64,10485,353.000016,
146.68,10482,353.000016,
146.71,10479,353.000016,
146.74,10475,352.000008,
146.78,10472,352.000008,
146.81,10469,352.000008,
146.84,10465,352.000008,
146.91,10458,352.000008,
146.98,10452,351,
147.01,10448,351,
147.04,10445,351,
147.08,10441,351,
147.11,10438,351,
147.14,10434,351,
147.18,10431,351,
147.21,10428,351,
147.24,10424,351,
147.28,10421,351,
147.31,10417,351,
147.34,10414,351,
147.38,10410,351,
147.41,10407,351,
147.44,10404,351,
147.48,10400,351,
147.51,10397,351,
147.54,10393,351,
147.58,10390,351,
147.61,10386,351,
147.64,10383,351,
147.68,10380,351,
147.71,10376,351,
147.74,10373,351,
147.78,10369,351,
147.81,10366,351,
147.84,10362,351,
147.88,10359,351,
147.91,10356,351,
147.94,10352,351,
147.98,10349,351,
148.04,10343,351,
148.08,10340,351,
148.11,10336,351,
148.14,10333,351,
148.21,10327,351,
148.24,10324,351,
148.28,10321,351,
148.31,10318,351,
148.34,10314,351,
148.38,10311,351,
148.41,10308,351,
148.44,10305,351,
148.48,10302,351,
148.51,10299,349.999992,
148.54,10296,349.999992,
148.58,10293,349.999992,
148.61,10289,349.999992,
148.64,10286,349.999992,
148.68,10283,349.999992,
148.71,10280,349.999992,
148.78,10274,349.999992,
148.81,10271,349.999992,
148.84,10267,349.999992,
148.88,10264,349.999992,
148.91,10261,349.999992,
148.94,10258,349.999992,
148.98,10255,349.999992,
149.01,10252,349.999992,
149.04,10249,349.999992,
149.08,10246,349.999992,
149.11,10242,348.999984,
149.14,10239,348.999984,
149.18,10236,348.999984,
149.21,10233,348.999984,
149.24,10230,348.999984,
149.28,10227,348.999984,
149.31,10224,348.999984,
149.34,10220,348.999984,
149.38,10217,348.999984,
149.41,10214,348.999984,
149.44,10211,348.999984,
149.48,10208,348.999984,
149.51,10205,348.999984,
149.54,10202,348.999984,
149.58,10199,348.999984,
149.61,10195,348.999984,
149.64,10192,348.999984,
149.68,10189,348.999984,
149.71,10186,348.999984,
149.74,10183,348.000012,
149.78,10180,348.000012,
149.81,10177,348.000012,
149.84,10173,348.000012,
149.88,10170,348.000012,
149.91,10167,348.000012,
149.95,10164,348.000012,
149.98,10161,348.000012,
150.01,10158,348.000012,
150.05,10154,348.000012,
150.08,10151,348.000012,
150.11,10147,348.000012,
150.15,10144,348.000012,
150.18,10141,347.000004,
150.21,10137,347.000004,
150.25,10134,347.000004,
150.28,10131,347.000004,
150.31,10127,347.000004,
150.35,10124,347.000004,
150.38,10121,347.000004,
150.41,10117,347.000004,
150.45,10114,347.000004,
150.48,10111,345.999996,
150.51,10107,345.999996,
150.55,10104,345.999996,
150.58,10101,345.999996,
150.61,10097,345.999996,
150.65,10094,345.999996,
150.68,10091,345.999996,
150.71,10087,345.999996,
150.75,10084,345.999996,
150.78,10081,344.999988,
150.81,10077,344.999988,
150.85,10074,344.999988,
150.88,10071,344.999988,
150.91,10067,344.999988,
150.95,10064,344.999988,
150.98,10061,344.999988,
151.01,10058,344.999988,
151.05,10054,344.000016,
151.08,10051,344.000016,
151.01,10048,344.000016,
151.15,10045,344.000016,
151.01,10042,344.000016,
151.21,10039,344.000016,
151.25,10036,344.000016,
151.28,10033,343.000008,
151.31,10030,343.000008,
151.35,10027,343.000008,
151.38,10024,343.000008,
151.41,10020,343.000008,
151.45,10017,343.000008,
151.48,10014,342,
151.51,10011,342,
151.55,10008,342,
151.58,10005,342,
151.61,10002,342,
151.65,9999,342,
151.68,9996,340.999992,
151.71,9993,340.999992,
151.75,9990,340.999992,
151.78,9986,340.999992,
151.81,9983,340.999992,
151.85,9980,340.999992,
151.88,9977,339.999984,
151.91,9974,339.999984,
151.95,9971,339.999984,
151.98,9968,339.999984,
152.01,9965,339.999984,
152.05,9961,339.999984,
152.08,9958,339.999984,
152.11,9955,339.999984,
152.15,9952,339.999984,
152.18,9949,339.999984,
152.21,9945,339.999984,
152.25,9942,339.999984,
152.28,9939,339.999984,
152.31,9936,339.999984,
152.35,9933,339.000012,
152.38,9929,339.000012,
152.41,9926,339.000012,
152.45,9923,339.000012,
152.48,9920,339.000012,
152.51,9917,339.000012,
152.55,9914,339.000012,
152.58,9910,339.000012,
152.61,9907,339.000012,
152.65,9904,339.000012,
152.68,9901,339.000012,
152.71,9898,339.000012,
152.75,9894,339.000012,
152.78,9891,339.000012,
152.81,9888,339.000012,
152.85,9885,339.000012,
152.88,9882,339.000012,
152.91,9878,339.000012,
152.95,9875,338.000004,
152.98,9872,338.000004,
153.01,9869,338.000004,
153.05,9866,338.000004,
153.08,9862,336.999996,
153.11,9859,336.999996,
153.15,9856,336.999996,
153.18,9853,336.999996,
153.21,9850,335.999988,
153.25,9846,335.999988,
153.28,9843,335.999988,
153.32,9840,335.999988,
153.35,9837,335.000016,
153.38,9834,335.000016,
153.42,9830,335.000016,
153.45,9827,335.000016,
153.48,9824,334.000008,
153.52,9821,334.000008,
153.55,9818,334.000008,
153.58,9815,333,
153.62,9811,333,
153.65,9808,333,
153.68,9805,333,
153.72,9802,331.999992,
153.75,9799,331.999992,
153.78,9795,331.999992,
153.82,9792,331.999992,
153.85,9789,330.999984,
153.88,9786,330.999984,
153.92,9783,330.999984,
153.95,9779,330.999984,
153.98,9776,330.000012,
154.02,9773,330.000012,
154.05,9770,330.000012,
154.08,9768,330.000012,
154.12,9765,330.000012,
154.15,9762,330.000012,
154.18,9759,330.000012,
154.22,9756,330.000012,
154.25,9753,329.000004,
154.28,9750,329.000004,
154.32,9747,329.000004,
154.35,9744,329.000004,
154.38,9741,329.000004,
154.42,9738,329.000004,
154.45,9735,329.000004,
154.48,9732,329.000004,
154.52,9729,329.000004,
154.55,9726,329.000004,
154.58,9723,327.999996,
154.62,9721,327.999996,
154.65,9718,327.999996,
154.68,9715,327.999996,
154.72,9712,327.999996,
154.75,9709,327.999996,
154.78,9706,327.999996,
154.82,9703,327.999996,
154.85,9700,327.999996,
154.88,9697,326.999988,
154.92,9694,326.999988,
154.95,9691,326.999988,
154.98,9688,326.999988,
155.02,9685,326.999988,
155.05,9682,326.999988,
155.08,9680,326.999988,
155.12,9677,326.999988,
155.15,9674,326.999988,
155.18,9671,326.000016,
155.22,9668,326.000016,
155.25,9665,326.000016,
155.28,9662,326.000016,
155.32,9660,326.000016,
155.35,9657,326.000016,
155.38,9654,326.000016,
155.42,9651,326.000016,
155.45,9648,326.000016,
155.48,9645,326.000016,
155.52,9642,325.000008,
155.55,9639,325.000008,
155.58,9637,325.000008,
155.62,9634,325.000008,
155.65,9631,325.000008,
155.68,9628,325.000008,
155.72,9625,325.000008,
155.75,9622,325.000008,
155.78,9619,325.000008,
155.82,9617,324,
155.85,9614,324,
155.88,9611,324,
155.92,9608,324,
155.95,9605,324,
155.98,9602,324,
156.02,9599,324,
156.05,9596,324,
156.08,9593,322.999992,
156.12,9590,322.999992,
156.15,9587,322.999992,
156.18,9584,322.999992,
156.22,9581,322.999992,
156.25,9578,322.999992,
156.28,9575,321.999984,
156.32,9572,321.999984,
156.35,9569,321.999984,
156.38,9566,321.999984,
156.42,9563,321.999984,
156.45,9560,321.999984,
156.48,9557,321.000012,
156.52,9554,321.000012,
156.55,9551,321.000012,
156.59,9548,321.000012,
156.62,9545,321.000012,
156.65,9542,321.000012,
156.69,9539,320.000004,
156.72,9536,320.000004,
156.75,9533,320.000004,
156.79,9530,320.000004,
156.82,9527,320.000004,
156.85,9524,320.000004,
156.92,9518,318.999996,
156.95,9515,318.999996,
156.99,9512,318.999996,
157.02,9510,318.999996,
157.05,9507,318.999996,
157.09,9504,318.999996,
157.12,9501,317.999988,
157.15,9498,317.999988,
157.19,9495,317.999988,
157.22,9492,317.999988,
157.25,9489,317.999988,
157.29,9486,317.999988,
157.32,9483,317.000016,
157.35,9480,317.000016,
157.39,9477,317.000016,
157.42,9474,317.000016,
157.45,9471,317.000016,
157.49,9469,317.000016,
157.52,9466,316.000008,
157.55,9463,316.000008,
157.59,9460,316.000008,
157.62,9457,316.000008,
157.65,9454,316.000008,
157.72,9448,315,
157.75,9445,315,
157.79,9442,315,
157.85,9436,315,
157.89,9433,315,
157.92,9430,315,
157.99,9424,313.999992,
