84.5438,-35.7291,-115,34.427,444
84.6781,-35.899,-115,34.5348,445
84.8105,-36.0666,-115,34.6412,446
84.9412,-36.232,-115,34.746,447
85.0702,-36.3952,-115,34.8493,448
85.1973,-36.556,-115,34.9512,449
85.3225,-36.7145,-115,35.0514,450
85.446,-36.8707,-115,35.1501,451
85.5675,-37.0245,-115,35.2472,452
85.6871,-37.1758,-115,35.3427,453
85.8047,-37.3247,-115,35.4366,454
85.9204,-37.4711,-115,35.5288,455
86.0341,-37.615,-115,35.6194,456
86.1458,-37.7563,-115,35.7083,457
86.2555,-37.8951,-115,35.7956,458
86.363,-38.0313,-115,35.8811,459
86.4685,-38.1648,-115,35.9649,460
86.5719,-38.2956,-115,36.047,461
86.6732,-38.4237,-115,36.1273,462
86.7723,-38.5491,-115,36.2059,463
86.8692,-38.6717,-115,36.2827,464
86.9638,-38.7915,-115,36.3576,465
87.0563,-38.9085,-115,36.4308,466
87.1465,-39.0226,-115,36.5021,467
87.2343,-39.1339,-115,36.5716,468
87.3199,-39.2422,-115,36.6391,469
87.4032,-39.3475,-115,36.7048,470
87.484,-39.4498,-115,36.7686,471
87.5625,-39.5492,-115,36.8305,472
87.6386,-39.6454,-115,36.8904,473
87.7123,-39.7386,-115,36.9484,474
87.7834,-39.8287,-115,37.0044,475
87.8521,-39.9156,-115,37.0584,476
87.9183,-39.9994,-115,37.1104,477
87.982,-40.0799,-115,37.1604,478
88.043,-40.1572,-115,37.2083,479
88.1015,-40.2313,-115,37.2542,480
88.1574,-40.302,-115,37.298,481
88.2107,-40.3694,-115,37.3398,482
88.2613,-40.4334,-115,37.3794,483
88.3092,-40.494,-115,37.4169,484
88.3544,-40.5512,-115,37.4522,485
88.3968,-40.6049,-115,37.4854,486
88.4365,-40.6552,-115,37.5164,487
88.4734,-40.7019,-115,37.5452,488
88.5075,-40.745,-115,37.5719,489
88.5388,-40.7846,-115,37.5962,490
88.5672,-40.8206,-115,37.6184,491
88.5927,-40.8529,-115,37.6383,492
88.6153,-40.8815,-115,37.6559,493
88.635,-40.9064,-115,37.6712,494
88.6517,-40.9275,-115,37.6842,495
88.6655,-40.9449,-115,37.6949,496
88.6762,-40.9585,-115,37.7032,497
88.6839,-40.9682,-115,37.7092,498
88.6885,-40.9741,-115,37.7128,499
88.6901,-40.976,-115,37.714,500
88.6859,-40.9721,-115.002,37.7099,501
88.6734,-40.9604,-115.01,37.6977,502
88.6526,-40.9409,-115.021,37.6774,503
88.6237,-40.9138,-115.038,37.6491,504
88.5866,-40.879,-115.059,37.6129,505
88.5415,-40.8367,-115.085,37.5687,506
88.4884,-40.7869,-115.115,37.5168,507
88.4274,-40.7297,-115.15,37.4572,508
88.3585,-40.6651,-115.19,37.3898,509
88.2818,-40.5932,-115.234,37.3149,510
88.1975,-40.514,-115.282,37.2324,511
88.1054,-40.4277,-115.335,37.1424,512
88.0058,-40.3343,-115.392,37.045,513
87.8987,-40.2338,-115.453,36.9403,514
87.7841,-40.1264,-115.518,36.8283,515
87.6622,-40.012,-115.588,36.7091,516
87.5329,-39.8907,-115.662,36.5827,517
87.3964,-39.7627,-115.74,36.4492,518
87.2527,-39.6279,-115.823,36.3087,519
87.1019,-39.4865,-115.909,36.1613,520
86.944,-39.3384,-115.999,36.0069,521
86.7792,-39.1838,-116.094,35.8458,522
86.6074,-39.0227,-116.192,35.6779,523
86.4288,-38.8552,-116.294,35.5033,524
86.2434,-38.6814,-116.4,35.322,525
86.0514,-38.5012,-116.51,35.1342,526
85.8526,-38.3149,-116.624,34.9399,527
85.6473,-38.1223,-116.741,34.7392,528
85.4355,-37.9236,-116.862,34.5321,529
85.2172,-37.7189,-116.987,34.3188,530
84.9926,-37.5083,-117.116,34.0991,531
84.7617,-37.2917,-117.248,33.8734,532
84.5245,-37.0692,-117.384,33.6415,533
84.2811,-36.841,-117.523,33.4036,534
84.0317,-36.607,-117.666,33.1597,535
83.7762,-36.3674,-117.812,32.9099,536
83.5147,-36.1222,-117.961,32.6542,537
83.2473,-35.8714,-118.114,32.3928,538
82.9741,-35.6151,-118.271,32.1257,539
82.6951,-35.3535,-118.43,31.853,540
82.4104,-35.0865,-118.593,31.5746,541
82.1201,-34.8142,-118.759,31.2908,542
